system:index,VV,‘imageID,.geo
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000a9,-10.492344295068099,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07230404053757,40.297872521933506]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000ad,-12.42729942677049,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07009360387872,40.29817090884893]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000b0,-11.826264402209336,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07653818473023,40.298307129875084]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000b1,-11.948207501975789,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.06913464162298,40.29829422847802]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000b2,-11.0021379633559,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.0729469413292,40.29833723044028]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000b3,-12.013296056972532,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07011982813427,40.298434852632646]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000b7,-12.730341157234523,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07325427479162,40.29852701903338]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000b8,-19.330537285513117,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.06868829996145,40.298523755248056]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000bb,-10.163808432145649,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07613503190564,40.29885438708123]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000bc,-9.286940330751671,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07001599628416,40.298841000486505]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000c0,-15.682191335385681,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.0692717896175,40.29907750520639]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000c2,-9.568153273649036,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07045529619165,40.299237318875846]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000c3,-10.982856925313962,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.06945081959677,40.299253044363816]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000c5,-12.256888556006446,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.0798526918042,40.29953585106596]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000c6,-9.817029420649678,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.0771085717398,40.29951794645683]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000c7,-12.77835087172609,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07004952056164,40.29949394248769]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000c8,-12.870642714126605,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.06980802678703,40.299680117943105]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000cc,-12.267600285156924,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.0759572271133,40.300136311618665]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000d0,-13.022148191705142,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07044016063608,40.300582896769185]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000d1,-14.251522198910926,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07599225675236,40.30065961173831]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000d3,-15.197092329775739,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07082943920216,40.300755349321925]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000d5,-11.464160866953767,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07049573115586,40.300833621810824]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000d6,-15.922399215675469,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07069218436843,40.30101821527732]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000d9,-13.885176656803857,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.0708115796736,40.301305126386865]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000db,-13.133349415949379,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.0754508487121,40.30155914564314]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000dc,-11.840434987100581,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07577661882064,40.301668575851004]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000dd,-12.80917729800294,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.0709120023653,40.301721562304266]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000e0,-13.006064424969793,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.03564525702024,40.31943800491984]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000e1,-11.990320400545167,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.0351036931882,40.319796393313474]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000e4,-12.465793681268124,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.0884948504625,40.33191483720449]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000e5,-9.096122820578689,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.0882951135714,40.33201637623988]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000e6,-16.275620155704974,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.08807765525,40.3321356834242]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000e7,-11.571929353415227,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.08786024535848,40.33225051983905]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000e8,-17.405837488175905,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.09098678345902,40.33320946795188]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000e9,-12.352502217645434,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.0911195699741,40.33335338145562]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000ea,-11.822298333359607,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.09126988154227,40.33349740723614]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000eb,-13.166229329856163,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.09133203247654,40.33369004466143]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_00000000000000000055,-11.624306891320334,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.08667050783183,40.292301760828146]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_00000000000000000058,-9.498702390084159,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.08668383956646,40.292681856233884]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_0000000000000000013f,-12.730588414191466,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.08189112855115,40.28524734718261]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_00000000000000000152,-21.20921892230507,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.0776420388368,40.29094216890213]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_00000000000000000173,-22.0579878314914,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07775883207933,40.290415389294466]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000001e2,-10.203810229591996,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07139063688928,40.29030209459592]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_0000000000000000019f,-13.737806567803062,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.0672519499653,40.283528479189094]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_00000000000000000186,-10.974019323692563,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.06722180527186,40.28361322292797]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_0000000000000000017c,-11.676898220302558,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.06440807654496,40.283098309871534]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_0000000000000000001a,-10.440063353710256,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.08608254361985,40.283665039671945]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000c1,-13.85313032180682,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07684997546417,40.29914518843256]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000ae,-12.045112181492934,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07562234793528,40.298229604261145]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_00000000000000000096,-5.4420988378739885,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.0753749047258,40.2968599514373]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000a8,-12.995167785691251,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.0756143666621,40.2978987207565]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000cd,-11.70999852970074,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.0783738123104,40.30020575497822]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000c9,-9.350470688958092,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07825378951625,40.299972495743184]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000cb,-10.491619158696414,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07758205269633,40.29999493371851]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000cf,-10.485267343975377,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07804965187285,40.300476351312554]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000d4,-12.521120631261615,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.0778940629888,40.300815107945986]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000d7,-9.437349631815461,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07713075011992,40.3011946004893]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000de,-10.344502292537767,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.07644912497355,40.303148305004086]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_00000000000000000162,-12.124940915651015,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.05076091417124,40.27035024548832]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_0000000000000000016c,-15.584532108142199,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.04964386362727,40.27054833783531]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_00000000000000000164,-12.005475936043918,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.04844227518348,40.26897097446548]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_0000000000000000014f,-15.566020594082495,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.08405850608432,40.28510492874182]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_00000000000000000126,-14.198904531312579,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.08173743760395,40.28436562031958]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000001a0,-11.553032835666295,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.08269325935467,40.28345086030596]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_00000000000000000151,-11.04823638881962,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.08131336629896,40.28312447970852]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_00000000000000000157,-14.13026656418814,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.0814485121908,40.28304488534205]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000fc,-14.45099778834846,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.08039106006328,40.281017249885615]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000fb,-13.525810390366487,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.08015971480825,40.28082350380581]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000000fa,-16.478765749457793,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.0799400943563,40.28062536289957]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_00000000000000000024,-13.337195057811023,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.0685476491282,40.28717620143806]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_00000000000000000020,-12.511911403067671,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.06872967475041,40.28656491865252]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_0000000000000000002c,-13.571258432322654,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.06887755995572,40.28794734197481]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000001e1,-17.813658531214788,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.06894495011827,40.28714753206777]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_00000000000000000142,-13.401822761630038,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.06811156520754,40.283914177333685]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_000000000000000001e3,-10.97360348393191,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.06838838260288,40.28369694341402]}"
S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E_0000000000000000001c,-9.497847952892094,S1B_IW_GRDH_1SDV_20210610T083441_20210610T083506_027292_034280_E13E,"{""type"":""Point"",""coordinates"":[140.0853818566112,40.284210408902815]}"
