,id,Address,CityCode,Address_2,LandCatego,Area,Agricult_1,Jurisdicti,名前_漢,耕地面?,水田面?,作物等?,Unnamed_ 1,作物名,転作利?,転作??,地権者_,sensor_loc,distance,uniqueID,作付年_y,H23以前_y,播種月日,geometry
33,05100031941-063895,秋田県八峰町峰浜塙坊沢141,53490.0,秋田県八峰町峰浜塙坊沢141,2.0,3318.0,農業振興地域内・農用地区域内,八峰町農業委員会,白鳥　保浩,2458.0,2458.0,2458.0,24.58,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,白鳥　保浩,,16350.0,111.0,,☑,2021/06/30,"MULTIPOLYGON (((-63868.11701730885 31982.42145845978, -63854.12714239408 31970.96163915924, -63919.76038922454 31898.77996416745, -63934.49431181389 31913.21633692196, -63868.86115469955 31983.16552833531, -63868.11701730885 31982.42145845978)))"
34,05100032163-063504,秋田県八峰町峰浜塙才門四郎台144,53490.0,秋田県八峰町峰浜塙才門四郎台144,1.0,433.0,農業振興地域内・農用地区域内,八峰町農業委員会,今井　勇,415.0,415.0,415.0,4.15,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,今井　勇,,17050.0,117.0,,☑,2021/06/27,"MULTIPOLYGON (((-63546.12483931971 32136.85482101064, -63483.36746784732 32208.95894506916, -63461.45865944403 32190.31135645328, -63524.76845128876 32117.37678690141, -63546.12483931971 32136.85482101064)))"
35,05100031803-065068,秋田県八峰町峰浜塙大槻野211,53490.0,秋田県八峰町峰浜塙大槻野211,1.0,645.0,農業振興地域内・農用地区域内,八峰町農業委員会,播摩　惠美子,991.0,991.0,991.0,9.91,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,藤嶋　久治郎,,11000.0,66.0,Ｒ1～,,2021/06/30,"MULTIPOLYGON (((-65091.79134498143 31810.72394889429, -65052.40426379032 31817.35628661616, -65051.77834495084 31817.14766790874, -65048.52942048827 31817.51606093677, -65043.84978364434 31795.2398930003, -65085.37033684348 31786.89397032126, -65089.90982871959 31800.68936472643, -65091.79134498143 31810.72394889429)))"
36,05100032051-065190,秋田県八峰町峰浜畑谷上小台軸8,53490.0,秋田県八峰町峰浜畑谷上小台軸8,1.0,818.0,農業振興地域内・農用地区域内,八峰町農業委員会,武田　金芳,624.0,624.0,624.0,6.24,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,武田　八三郎,,10300.0,61.0,,☑,2021/06/30,"MULTIPOLYGON (((-65195.28625142993 32069.425520889, -65187.69588062083 32065.6881946618, -65177.23210284863 32059.37380010775, -65168.75272067305 32054.05161658704, -65176.87124439792 32046.00534092088, -65185.17012814686 32040.50276554122, -65192.74742079329 32035.37911429692, -65197.93207791585 32032.38384767648, -65201.3716565282 32036.08795612781, -65203.48829596608 32039.52757179303, -65205.34040999908 32047.72961013851, -65204.81120845725 32052.49213810977, -65200.31331425664 32058.04845649113, -65198.19668445265 32063.86924222492, -65195.28625142993 32069.425520889)))"
37,05100032158-066007,秋田県八峰町峰浜畑谷野田沢合77,53490.0,秋田県八峰町峰浜畑谷野田沢合77,1.0,987.0,農業振興地域内・農用地区域内,八峰町農業委員会,武田　和秋,1780.0,1780.0,1780.0,17.8,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,武田　和秋,,5675.0,21.0,,☑,2021/06/30,"MULTIPOLYGON (((-66010.90178584211 32183.77580825307, -66005.63363482933 32185.19739272425, -65988.24035547576 32139.4565100892, -65988.07314880955 32136.19521402978, -65990.33094093177 32132.98421823028, -66005.3827738433 32123.95301847843, -66027.87694119179 32178.80873572319, -66023.86313300602 32182.12845684488, -66021.52167733658 32184.13539583439, -66020.35098991872 32187.64750062354, -66014.83198142475 32190.80005158438, -66010.90178584211 32183.77580825307)))"
38,05100031990-065954,秋田県八峰町峰浜畑谷根洗向65-1,53490.0,秋田県八峰町峰浜畑谷根洗向65-1,1.0,1387.0,農業振興地域内・農用地区域内,八峰町農業委員会,後藤　陽子,1160.0,1160.0,1160.0,11.6,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,後藤　陽子,,5850.0,25.0,,☑,2021/06/30,"MULTIPOLYGON (((-65973.30196264705 32006.79703073438, -65921.54034245537 31987.83998697918, -65925.47049139357 31972.39517596796, -65962.8493172201 31983.93492590158, -65971.71316837127 31986.27626328173, -65984.50723358989 31989.03579367664, -65988.10294059908 31997.73244045622, -65973.30196264705 32006.79703073438)))"
39,05100032463-065358,秋田県八峰町峰浜畑谷大台軸10-3,53490.0,秋田県八峰町峰浜畑谷大台軸10-3,1.0,1947.0,農業振興地域内・農用地区域内,八峰町農業委員会,武田　金芳,1722.0,1722.0,1722.0,17.22,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,武田　金芳,,9800.0,58.0,,☑,2021/06/30,"MULTIPOLYGON (((-65346.45283225997 32492.41086507407, -65342.55218799216 32484.93446811034, -65337.5679345414 32473.44908480176, -65336.05102680589 32462.83060431459, -65336.2676833104 32460.88022198355, -65365.52290117014 32437.25931015603, -65368.34007640192 32436.50085414407, -65384.15959713364 32458.6048351248, -65381.5590777812 32460.77189244436, -65370.72387782456 32470.95703887987, -65346.45283225997 32492.41086507407)))"
40,05100032384-065205,秋田県八峰町峰浜畑谷大台軸148-3,53490.0,秋田県八峰町峰浜畑谷大台軸148-3,1.0,1401.0,農業振興地域内・農用地区域内,八峰町農業委員会,後藤　正文,1234.0,1234.0,1234.0,12.34,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,後藤　正文,,9975.0,59.0,,☑,2021/07/09,"MULTIPOLYGON (((-65215.10627129218 32408.43442759383, -65178.77417997729 32385.43341698526, -65192.99434047024 32359.20524565986, -65221.75116654715 32376.4551097145, -65223.88615362951 32378.45191874229, -65225.07444948566 32380.23442069153, -65225.88700335476 32382.33062471592, -65226.39517686979 32384.66825086622, -65227.06642131987 32394.48220058234, -65215.10627129218 32408.43442759383)))"
41,05100031639-065186,秋田県八峰町峰浜塙大槻野32-1,53490.0,秋田県八峰町峰浜塙大槻野32-1,1.0,664.0,農業振興地域内・農用地区域内,八峰町農業委員会,白鳥　明,637.0,637.0,637.0,6.37,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,シラトリ　マサカツ,,11550.0,74.0,,☑,2021/06/30,"MULTIPOLYGON (((-65208.00845798964 31661.72051430223, -65186.01604339063 31677.44137400241, -65184.59442318452 31666.98863794006, -65182.08576916023 31651.35146674298, -65176.23226828465 31633.14702872292, -65173.64000353176 31620.15232611935, -65171.29863024932 31610.95396574891, -65163.1873539205 31600.77720973358, -65172.05126307841 31592.02207556252, -65178.99179719583 31604.81612351443, -65181.16594231736 31611.00416573903, -65208.00845798964 31661.72051430223)))"
42,05100032173-065963,秋田県八峰町峰浜畑谷野田沢合52,53490.0,秋田県八峰町峰浜畑谷野田沢合52,1.0,1624.0,農業振興地域内・農用地区域内,八峰町農業委員会,武田　和秋,1263.0,1263.0,1263.0,12.63,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,武田　和秋,,5700.0,23.0,,☑,2021/06/30,"MULTIPOLYGON (((-65982.54632329529 32197.57701653441, -65963.39698744034 32205.16145793558, -65957.04172928036 32184.44846457835, -65950.60293023614 32160.61631720571, -65947.17442399137 32149.74559811533, -65947.59252938346 32142.97225641011, -65959.29957131438 32138.87483151236, -65982.54632329529 32197.57701653441)))"
43,05100031923-063711,秋田県八峰町峰浜塙上才神146,53490.0,秋田県八峰町峰浜塙上才神146,1.0,2880.0,農業振興地域内・農用地区域内,八峰町農業委員会,藤嶋　勇市,2764.0,2764.0,2764.0,27.64,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,藤嶋　勇市,,16550.0,112.0,,☑,2021/06/27,"MULTIPOLYGON (((-63753.43341164817 31896.64222938434, -63696.6132029326 31965.36739867437, -63694.21149390346 31963.37976395352, -63690.65042752157 31967.27213630241, -63667.78093051326 31944.81658726348, -63731.66729363834 31878.22475324983, -63753.43341164817 31896.64222938434)))"
44,05100030697-065560,秋田県八峰町峰浜塙神祇林153,53490.0,秋田県八峰町峰浜塙神祇林153,1.0,564.0,農業振興地域内・農用地区域内,八峰町農業委員会,水木　壽保,541.0,541.0,541.0,5.41,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,水木　壽保,,12775.0,81.0,,☑,2021/06/29,"MULTIPOLYGON (((-65599.939545997 30677.60968794212, -65537.77641402202 30733.58989821147, -65523.90661938353 30720.72281633324, -65525.07642001166 30719.21891335115, -65520.47768859334 30715.37078541262, -65582.75253988239 30660.49445605488, -65599.939545997 30677.60968794212)))"
45,05100031706-063946,秋田県八峰町峰浜塙上才神175,53490.0,秋田県八峰町峰浜塙上才神175,1.0,1737.0,農業振興地域内・農用地区域内,八峰町農業委員会,白鳥　鐵永,1667.0,1667.0,1667.0,16.67,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,白鳥　鐵永,,16200.0,107.0,,☑,2021/06/27,"MULTIPOLYGON (((-63920.04869388199 31749.0233120742, -63907.43261654782 31738.3270013585, -63973.25582306628 31661.94459502065, -63984.77491291296 31671.68093671796, -63920.04869388199 31749.0233120742)))"
46,05100030611-065341,秋田県八峰町峰浜塙神祇林141,53490.0,秋田県八峰町峰浜塙神祇林141,1.0,1478.0,農業振興地域内・農用地区域内,八峰町農業委員会,水木　治正,1418.0,1418.0,1418.0,14.18,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,水木　治正,,13150.0,83.0,,☑,2021/06/29,"MULTIPOLYGON (((-65313.79486056201 30650.59734340183, -65311.85841250795 30647.95665187045, -65303.93635813656 30639.6825446001, -65299.53523061359 30634.92934222723, -65298.30294672439 30632.99287360841, -65297.95081845263 30631.05634100836, -65298.12686778438 30630.00005320575, -65299.71129515265 30628.59167886944, -65302.17593664784 30626.47923131581, -65304.99261314047 30625.59900673506, -65316.96372577189 30616.26859815282, -65326.99825557058 30607.46635733544, -65350.76433025067 30585.63675182464, -65367.66466222643 30570.49688676865, -65369.95328871487 30569.79265273676, -65370.48139483656 30571.20105954888, -65383.15666869267 30585.81281579342, -65384.03686513254 30588.10134508157, -65383.50874726332 30590.74204572368, -65379.45969373162 30594.08687236484, -65371.7136789209 30600.95264244007, -65362.55939516558 30609.57881631095, -65344.07464553547 30626.12705666675, -65323.65341435157 30644.96391733409, -65317.13972015408 30651.30157965206, -65315.02718813337 30651.47759982156, -65313.79486056201 30650.59734340183)))"
47,05100031696-063934,秋田県八峰町峰浜塙上才神176,53490.0,秋田県八峰町峰浜塙上才神176,1.0,1280.0,農業振興地域内・農用地区域内,八峰町農業委員会,藤嶋　昌英,1228.0,1228.0,1228.0,12.28,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,藤嶋　昌英,,16200.0,108.0,,☑,2021/06/27,"MULTIPOLYGON (((-63906.33556879063 31738.18987644154, -63897.0106238501 31730.37338405234, -63961.18823965352 31655.63658284878, -63963.51950887617 31657.55639790984, -63966.3992761751 31655.77368890374, -63971.88452459223 31661.1217942549, -63914.01489678142 31729.4134606079, -63906.33556879063 31738.18987644154)))"
48,05100030309-064493,秋田県八峰町峰浜小手萩若狭台85,53490.0,秋田県八峰町峰浜小手萩若狭台85,1.0,1680.0,農業振興地域内・農用地区域内,八峰町農業委員会,神馬　文夫,1667.0,1667.0,1667.0,16.67,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,神馬　勤　外１８名,,14525.0,95.0,,☑,2021/06/29,"MULTIPOLYGON (((-64463.71804747842 30320.38281925165, -64465.86606886008 30320.41157430855, -64465.79758124741 30315.62962325945, -64464.16364254853 30315.62963025302, -64463.59730562913 30291.13837743682, -64530.86762293211 30290.84078107721, -64513.49726343135 30316.5495823998, -64518.23147642743 30317.56063410558, -64521.79640155671 30318.89750727238, -64524.91574533545 30321.71967082769, -64528.6291790277 30326.02723655732, -64464.01515937441 30328.40386588745, -64463.71804747842 30320.38281925165)))"
49,05100030587-065322,秋田県八峰町峰浜塙神祇林143,53490.0,秋田県八峰町峰浜塙神祇林143,1.0,1602.0,農業振興地域内・農用地区域内,八峰町農業委員会,高杉　政志,1538.0,1538.0,1538.0,15.38,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,高杉　シゲ,,13250.0,84.0,,☑,2021/06/29,"MULTIPOLYGON (((-65292.31740345713 30627.49148201294, -65286.15583246231 30621.32989665472, -65282.8109795989 30616.0485092359, -65281.93074625623 30613.40788690836, -65282.2828361798 30611.11925811169, -65281.57862364006 30609.18277265729, -65282.45885057699 30603.54932682013, -65283.69120104036 30602.14099539181, -65284.57139696065 30600.73260977507, -65343.54649889048 30548.27121340904, -65347.06741405509 30545.63049253007, -65349.53202078439 30547.39091533401, -65352.34878384594 30549.15139646348, -65356.92593990731 30554.25666228383, -65363.96774106009 30564.1152520516, -65365.02402129142 30566.22775542076, -65363.96774341006 30568.51636553407, -65346.53926349097 30584.00835850355, -65310.97812530345 30614.64014698369, -65301.47171630759 30623.97054811078, -65295.83826251987 30627.66747784278, -65293.37365107921 30628.019602303, -65292.31740345713 30627.49148201294)))"
50,05100030512-064952,秋田県八峰町峰浜小手萩蒲坂台74,53490.0,秋田県八峰町峰浜小手萩蒲坂台74,1.0,1544.0,農業振興地域内・農用地区域内,八峰町農業委員会,神馬　進悦,2730.0,2730.0,2730.0,27.3,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,神馬　キクノ,,13800.0,91.0,,☑,2021/06/29,"MULTIPOLYGON (((-64921.32006044434 30555.72789067979, -64911.93098628442 30544.22629564797, -64911.46151539608 30541.87894957337, -64912.16567616497 30538.59284561078, -64913.57403223002 30525.213415743, -64914.74765736367 30523.80501889305, -64976.71551964467 30470.75683227502, -64980.23644248506 30470.75682696621, -64985.86988974888 30477.32911535521, -64987.74769263282 30480.61530461432, -64995.72841233442 30490.0044044584, -64996.43261539764 30492.82112267423, -64921.32006044434 30555.72789067979)))"
51,05100030493-065375,秋田県八峰町峰浜小手萩神祇台88,53490.0,秋田県八峰町峰浜小手萩神祇台88,1.0,971.0,農業振興地域内・農用地区域内,八峰町農業委員会,佐藤　雅之,932.0,932.0,932.0,9.32,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,佐藤　榮一,,13300.0,86.0,,☑,2021/06/29,"MULTIPOLYGON (((-65335.90247332315 30522.1381951228, -65406.7551805489 30458.56390962176, -65410.47724944422 30457.07834153114, -65414.19069837213 30460.94038316411, -65412.57589215902 30466.31888937732, -65342.27079217726 30529.87589847546, -65335.90247332315 30522.1381951228)))"
52,05100032013-065172,秋田県八峰町峰浜畑谷上小台軸7,53490.0,秋田県八峰町峰浜畑谷上小台軸7,1.0,970.0,農業振興地域内・農用地区域内,八峰町農業委員会,武田　金芳,1511.0,1511.0,1511.0,15.11,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,武田　八三郎,1.0,10325.0,62.0,,☑,2021/06/30,"MULTIPOLYGON (((-65195.28626475084 32026.56299087889, -65188.05677723962 32034.98222689092, -65177.32224615685 32042.2888654282, -65168.21151920938 32030.02096454365, -65158.64974707087 32017.12155572878, -65148.27610079925 32003.22992272883, -65151.61367451648 31998.80983040055, -65152.15493334768 31997.1860972935, -65154.59047413059 31994.20936836398, -65161.08527899504 31987.35374231668, -65167.12905909388 31981.76094203471, -65172.00290094051 31989.52136456919, -65177.55917596831 31996.66506841604, -65183.90918610253 32008.57136747491, -65189.73000056198 32017.8317016186, -65195.28626475084 32026.56299087889)))"
53,05100032541-065487,秋田県八峰町峰浜畑谷大台軸160-27,53490.0,秋田県八峰町峰浜畑谷大台軸160-27,1.0,2888.0,農業振興地域内・農用地区域内,八峰町農業委員会,後藤　豊,2438.0,2438.0,2438.0,24.38,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,後藤　初男,3.0,6850.0,34.0,,☑,2021/06/30,"MULTIPOLYGON (((-65502.70398629359 32507.82303371446, -65529.24161256001 32536.12528269677, -65480.68168380372 32569.80718378214, -65478.95287065464 32570.5548861223, -65477.18161874558 32570.26437519369, -65458.83477241145 32564.11322075305, -65457.44838762516 32563.71711178317, -65456.12810931954 32563.65111541803, -65454.60681861189 32563.397433331, -65453.90985122569 32562.7581650579, -65452.94160085185 32561.61384453078, -65447.79225746699 32547.00212980965, -65446.09349728666 32544.83628687749, -65465.46927066784 32533.94675901572, -65502.70398629359 32507.82303371446)))"
